X..Gene.Family	test_data_Abundance.RPKs
UniRef90_A0A164ZV24	65.8665772489
UniRef90_A0A164ZV24|unclassified	65.8665772489
UniRef90_A0A164ZX88	239.2959165745
UniRef90_A0A164ZX88|g__Bacillus.s__Bacillus_subtilis_group	239.2959165745
UniRef90_A0A164ZY15	489.5344851227
UniRef90_A0A164ZY15|g__Bacillus.s__Bacillus_subtilis_group	489.5344851227
UniRef90_A0A165A5U9	75.5489581738
UniRef90_A0A165A5U9|g__Bacillus.s__Bacillus_subtilis_group	75.5489581738
UniRef90_A0A165A8K8	71.4285714286
UniRef90_A0A165A8K8|g__Bacillus.s__Bacillus_subtilis_group	71.4285714286
UniRef90_A0A165AAH9	627.7824461036
UniRef90_A0A165AAH9|g__Bacillus.s__Bacillus_subtilis_group	627.7824461036
UniRef90_A0A165AED0	173.5692434446
UniRef90_A0A165AED0|g__Bacillus.s__Bacillus_subtilis_group	173.5692434446
UniRef90_A0A165ALB4	41.9523949811
UniRef90_A0A165ALB4|g__Bacillus.s__Bacillus_subtilis_group	41.9523949811
UniRef90_A0A165ARC8	48.6404582294
UniRef90_A0A165ARC8|g__Bacillus.s__Bacillus_subtilis_group	48.6404582294
UniRef90_A0A165AV53	10.2083333333
UniRef90_A0A165AV53|g__Bacillus.s__Bacillus_subtilis_group	10.2083333333
UniRef90_A0A165AXR8	194.4788307939
UniRef90_A0A165AXR8|g__Bacillus.s__Bacillus_subtilis_group	188.0680309919
UniRef90_A0A165AXR8|unclassified	6.4107998019
UniRef90_A0A165AXS7	149.9886839265
UniRef90_A0A165AXS7|g__Bacillus.s__Bacillus_subtilis_group	149.9886839265
UniRef90_A0A165AY71	148.1974701692
UniRef90_A0A165AY71|g__Bacillus.s__Bacillus_subtilis_group	148.1974701692
UniRef90_A0A165AYF4	44.8832527229
UniRef90_A0A165AYF4|g__Bacillus.s__Bacillus_subtilis_group	44.8832527229
UniRef90_A0A165B6K4	70.0631929090
UniRef90_A0A165B6K4|g__Bacillus.s__Bacillus_subtilis_group	70.0631929090
UniRef90_A0A165B6P2	0
UniRef90_A0A165B6P2|unclassified	0
UniRef90_A0A165B7Z7	146.5557336447
UniRef90_A0A165B7Z7|g__Bacillus.s__Bacillus_subtilis_group	146.5557336447
UniRef90_A0A165B857	73.2140098433
UniRef90_A0A165B857|g__Bacillus.s__Bacillus_subtilis_group	73.2140098433
UniRef90_A0A165B862	38.2321482903
UniRef90_A0A165B862|g__Bacillus.s__Bacillus_subtilis_group	38.2321482903
UniRef90_A0A165B862|unclassified	0
UniRef90_A0A165B868	0
UniRef90_A0A165B868|unclassified	0
UniRef90_A0A165B9D8	0
UniRef90_A0A165B9D8|g__Bacillus.s__Bacillus_subtilis_group	0
UniRef90_A0A165J338	7.9686334270
UniRef90_A0A165J338|unclassified	7.9686334270
UniRef90_A0A165XQG4	19.1158376415
UniRef90_A0A165XQG4|unclassified	19.1158376415
UniRef90_A0A166AVY1	8.6063477261
UniRef90_A0A166AVY1|unclassified	8.6063477261
UniRef90_A0A166U5Y5	11.6134077072
UniRef90_A0A166U5Y5|unclassified	11.6134077072
UniRef90_A0A167D3Y0	15.5863298210
UniRef90_A0A167D3Y0|unclassified	15.5863298210
UniRef90_A0A167G5W4	31.2536736503
UniRef90_A0A167G5W4|unclassified	31.2536736503
UniRef90_A0A167IPK8	0
UniRef90_A0A167IPK8|g__Enterobacter.s__Enterobacter_cloacae_complex	0
UniRef90_A0A167J5K9	28.5426938169
UniRef90_A0A167J5K9|unclassified	28.5426938169
UniRef90_A0A167JSY8	19.6568197582
UniRef90_A0A167JSY8|unclassified	19.6568197582
UniRef90_A0A167UQI1	113.6717625308
UniRef90_A0A167UQI1|g__Bacillus.s__Bacillus_subtilis_group	113.6717625308
UniRef90_A0A168JY68	11.3112151807
UniRef90_A0A168JY68|g__Enterobacter.s__Enterobacter_cloacae_complex	11.3112151807
UniRef90_A0A168KQM8	3.7463986059
UniRef90_A0A168KQM8|unclassified	3.7463986059
UniRef90_A0A168YTA5	77.3646911992
UniRef90_A0A168YTA5|g__Enterobacter.s__Enterobacter_cloacae_complex	77.3646911992
UniRef90_A0A169AJZ2	18.9527239614
UniRef90_A0A169AJZ2|unclassified	18.9527239614
UniRef90_A0A169EBV4	52.2715352513
UniRef90_A0A169EBV4|g__Enterobacter.s__Enterobacter_cloacae_complex	52.2715352513
UniRef90_A0A169EJ41	0
UniRef90_A0A169EJ41|unclassified	0
UniRef90_A0A170BRQ5	80.8224051415
UniRef90_A0A170BRQ5|g__Enterobacter.s__Enterobacter_cloacae_complex	80.8224051415
UniRef90_A0A170P4J5	0
UniRef90_A0A170P4J5|unclassified	0
UniRef90_A0A170PHR9	10.8644236983
UniRef90_A0A170PHR9|unclassified	10.8644236983
UniRef90_A0A170VAZ3	15.0527137670
UniRef90_A0A170VAZ3|g__Enterobacter.s__Enterobacter_cloacae_complex	15.0527137670
UniRef90_A0A173QTZ7	155.4842274604
UniRef90_A0A173QTZ7|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	92.4682810656
UniRef90_A0A173QTZ7|unclassified	63.0159463948
UniRef90_A0A173QU89	50.3676183279
UniRef90_A0A173QU89|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	31.2415901009
UniRef90_A0A173QU89|unclassified	19.1260282270
UniRef90_A0A173QVF3	135.5562240446
UniRef90_A0A173QVF3|g__Roseburia.s__Roseburia_intestinalis	135.5562240446
UniRef90_A0A173QVT7	183.3488789303
UniRef90_A0A173QVT7|g__Roseburia.s__Roseburia_intestinalis	183.3488789303
UniRef90_A0A173QW51	0
UniRef90_A0A173QW51|g__Roseburia.s__Roseburia_intestinalis	0
UniRef90_A0A173QXR0	65.8642723096
UniRef90_A0A173QXR0|g__Roseburia.s__Roseburia_intestinalis	65.8642723096
UniRef90_A0A173QYQ9	0
UniRef90_A0A173QYQ9|unclassified	0
UniRef90_A0A173QYT3	443.2129173508
UniRef90_A0A173QYT3|g__Roseburia.s__Roseburia_intestinalis	443.2129173508
UniRef90_A0A173R0B0	219.3730906892
UniRef90_A0A173R0B0|g__Roseburia.s__Roseburia_intestinalis	219.3730906892
UniRef90_A0A173R0H7	125.4926791354
UniRef90_A0A173R0H7|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	119.1364989359
UniRef90_A0A173R0H7|unclassified	6.3561801995
UniRef90_A0A173R147	199.3012481021
UniRef90_A0A173R147|g__Roseburia.s__Roseburia_intestinalis	199.3012481021
UniRef90_A0A173R165	152.8327843110
UniRef90_A0A173R165|g__Roseburia.s__Roseburia_intestinalis	152.8327843110
UniRef90_A0A173R166	0
UniRef90_A0A173R166|unclassified	0
UniRef90_A0A173R1R4	115.5582172720
UniRef90_A0A173R1R4|g__Roseburia.s__Roseburia_intestinalis	115.5582172720
UniRef90_A0A173R2N2	106.8706756789
UniRef90_A0A173R2N2|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	106.8706756789
UniRef90_A0A173R2Y4	83.5574769766
UniRef90_A0A173R2Y4|unclassified	83.5574769766
UniRef90_A0A173R392	184.1947837254
UniRef90_A0A173R392|g__Roseburia.s__Roseburia_intestinalis	184.1947837254
UniRef90_A0A173R3X0	145.5806332665
UniRef90_A0A173R3X0|g__Roseburia.s__Roseburia_intestinalis	145.5806332665
UniRef90_A0A173R408	173.0722841372
UniRef90_A0A173R408|g__Roseburia.s__Roseburia_intestinalis	173.0722841372
UniRef90_A0A173R4V4	89.5855490278
UniRef90_A0A173R4V4|unclassified	89.5855490278
UniRef90_A0A173R6J3	266.3095573406
UniRef90_A0A173R6J3|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	266.3095573406
UniRef90_A0A173R6N8	50.4821450429
UniRef90_A0A173R6N8|unclassified	50.4821450429
UniRef90_A0A173R6S7	175.5015479526
UniRef90_A0A173R6S7|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	175.5015479526
UniRef90_A0A173R6W1	187.1960156488
UniRef90_A0A173R6W1|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	187.1960156488
UniRef90_A0A173R6Z0	154.6170162171
UniRef90_A0A173R6Z0|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	154.6170162171
UniRef90_A0A173R725	196.1512436916
UniRef90_A0A173R725|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	196.1512436916
UniRef90_A0A173R7W4	158.1944191658
UniRef90_A0A173R7W4|g__Roseburia.s__Roseburia_intestinalis	158.1944191658
UniRef90_A0A173R7Z2	171.3257098217
UniRef90_A0A173R7Z2|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	122.9733341868
UniRef90_A0A173R7Z2|unclassified	48.3523756349
UniRef90_A0A173R8U4	111.8477060033
UniRef90_A0A173R8U4|unclassified	111.8477060033
UniRef90_A0A173R9F1	124.8344620039
UniRef90_A0A173R9F1|g__Roseburia.s__Roseburia_intestinalis	124.8344620039
UniRef90_A0A173R9U0	163.0758403313
UniRef90_A0A173R9U0|g__Roseburia.s__Roseburia_intestinalis	163.0758403313
UniRef90_A0A173RAP7	129.2195691673
UniRef90_A0A173RAP7|g__Roseburia.s__Roseburia_intestinalis	129.2195691673
UniRef90_A0A173RAT6	144.3160147106
UniRef90_A0A173RAT6|g__Roseburia.s__Roseburia_intestinalis	144.3160147106
UniRef90_A0A173RC54	163.6303881356
UniRef90_A0A173RC54|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	163.6303881356
UniRef90_A0A173RC71	332.7978847756
UniRef90_A0A173RC71|g__Roseburia.s__Roseburia_intestinalis	332.7978847756
UniRef90_A0A173RCC0	43.4996530827
UniRef90_A0A173RCC0|unclassified	43.4996530827
UniRef90_A0A173RCT8	175.5218929473
UniRef90_A0A173RCT8|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	175.5218929473
UniRef90_A0A173RCW4	200.7454453093
UniRef90_A0A173RCW4|g__Roseburia.s__Roseburia_intestinalis	200.7454453093
UniRef90_A0A173RDB8	0
UniRef90_A0A173RDB8|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0
UniRef90_A0A173RE53	184.8546472852
UniRef90_A0A173RE53|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	151.8272457363
UniRef90_A0A173RE53|unclassified	33.0274015489
UniRef90_A0A173RH33	186.1395452161
UniRef90_A0A173RH33|g__Roseburia.s__Roseburia_intestinalis	186.1395452161
UniRef90_A0A173RIB1	159.3610273523
UniRef90_A0A173RIB1|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	72.7955238140
UniRef90_A0A173RIB1|unclassified	86.5655035383
UniRef90_A0A173RIE8	152.6148779603
UniRef90_A0A173RIE8|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	142.0589510441
UniRef90_A0A173RIE8|unclassified	10.5559269162
UniRef90_A0A173RJF6	150.2463729690
UniRef90_A0A173RJF6|g__Roseburia.s__Roseburia_intestinalis	150.2463729690
UniRef90_A0A173RJM7	123.7786478484
UniRef90_A0A173RJM7|g__Roseburia.s__Roseburia_intestinalis	123.7786478484
UniRef90_A0A173RJM7|unclassified	0
UniRef90_A0A173RJT7	186.0796197478
UniRef90_A0A173RJT7|g__Roseburia.s__Roseburia_intestinalis	186.0796197478
UniRef90_A0A173RKS3	193.1420371982
UniRef90_A0A173RKS3|g__Roseburia.s__Roseburia_intestinalis	193.1420371982
UniRef90_A0A173RL90	121.4376797550
UniRef90_A0A173RL90|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	121.4376797550
UniRef90_A0A173RLA5	70.0955615964
UniRef90_A0A173RLA5|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	70.0955615964
UniRef90_A0A173RLA5|unclassified	0
UniRef90_A0A173RLC7	208.8773650197
UniRef90_A0A173RLC7|g__Roseburia.s__Roseburia_intestinalis	208.8773650197
UniRef90_A0A173RM96	210.6810517425
UniRef90_A0A173RM96|g__Roseburia.s__Roseburia_intestinalis	210.6810517425
UniRef90_A0A173RME8	170.3925302478
UniRef90_A0A173RME8|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	170.3925302478
UniRef90_A0A173RMT1	177.4233771098
UniRef90_A0A173RMT1|g__Roseburia.s__Roseburia_intestinalis	177.4233771098
UniRef90_A0A173RN18	168.0128493984
UniRef90_A0A173RN18|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	168.0128493984
UniRef90_A0A173RN76	289.0696348544
UniRef90_A0A173RN76|g__Roseburia.s__Roseburia_intestinalis	289.0696348544
UniRef90_A0A173RN76|unclassified	0
UniRef90_A0A173RNS7	394.3479328521
UniRef90_A0A173RNS7|g__Roseburia.s__Roseburia_intestinalis	394.3479328521
UniRef90_A0A173RNU0	153.9877301985
UniRef90_A0A173RNU0|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	153.9877301985
UniRef90_A0A173RP61	166.4801568902
UniRef90_A0A173RP61|g__Roseburia.s__Roseburia_intestinalis	166.4801568902
UniRef90_A0A173RPA9	199.5719166616
UniRef90_A0A173RPA9|g__Roseburia.s__Roseburia_intestinalis	199.5719166616
UniRef90_A0A173RPG9	182.8616792735
UniRef90_A0A173RPG9|g__Roseburia.s__Roseburia_intestinalis	182.8616792735
UniRef90_A0A173RPI9	2271.3980463980
UniRef90_A0A173RPI9|g__Roseburia.s__Roseburia_intestinalis	2271.3980463980
UniRef90_A0A173RPR4	200.5566765178
UniRef90_A0A173RPR4|g__Roseburia.s__Roseburia_intestinalis	200.5566765178
UniRef90_A0A173RPT4	106.8078397450
UniRef90_A0A173RPT4|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	29.1141736740
UniRef90_A0A173RPT4|unclassified	77.6936660710
UniRef90_A0A173RPU5	315.9469185785
UniRef90_A0A173RPU5|g__Roseburia.s__Roseburia_intestinalis	315.9469185785
UniRef90_A0A173RQ57	160.1103516871
UniRef90_A0A173RQ57|g__Roseburia.s__Roseburia_intestinalis	160.1103516871
UniRef90_A0A173RQ77	230.5895017572
UniRef90_A0A173RQ77|g__Roseburia.s__Roseburia_intestinalis	230.5895017572
UniRef90_A0A173RQ79	182.3049250471
UniRef90_A0A173RQ79|g__Roseburia.s__Roseburia_intestinalis	182.3049250471
UniRef90_A0A173RQG7	160.8288982328
UniRef90_A0A173RQG7|g__Roseburia.s__Roseburia_intestinalis	160.8288982328
UniRef90_A0A173RQI7	165.9070314089
UniRef90_A0A173RQI7|g__Roseburia.s__Roseburia_intestinalis	165.9070314089
UniRef90_A0A173RQY0	174.0505366084
UniRef90_A0A173RQY0|g__Roseburia.s__Roseburia_intestinalis	174.0505366084
UniRef90_A0A173RRT5	170.8972911994
UniRef90_A0A173RRT5|g__Roseburia.s__Roseburia_intestinalis	170.8972911994
UniRef90_A0A173RSC1	201.4959267350
UniRef90_A0A173RSC1|g__Roseburia.s__Roseburia_intestinalis	201.4959267350
UniRef90_A0A173RSS5	179.4512473375
UniRef90_A0A173RSS5|g__Roseburia.s__Roseburia_intestinalis	179.4512473375
UniRef90_A0A173RTI0	154.4810078379
UniRef90_A0A173RTI0|g__Roseburia.s__Roseburia_intestinalis	154.4810078379
UniRef90_A0A173RTT5	184.5814285932
UniRef90_A0A173RTT5|g__Roseburia.s__Roseburia_intestinalis	184.5814285932
UniRef90_A0A173RUU2	175.9527964486
UniRef90_A0A173RUU2|g__Roseburia.s__Roseburia_intestinalis	175.9527964486
UniRef90_A0A173RV03	160.5166167211
UniRef90_A0A173RV03|g__Roseburia.s__Roseburia_intestinalis	160.5166167211
UniRef90_A0A173RV80	417.4934742523
UniRef90_A0A173RV80|g__Roseburia.s__Roseburia_intestinalis	417.4934742523
UniRef90_A0A173RVB1	449.0829228780
UniRef90_A0A173RVB1|g__Roseburia.s__Roseburia_intestinalis	449.0829228780
UniRef90_A0A173RWL3	75.4375453957
UniRef90_A0A173RWL3|g__Roseburia.s__Roseburia_intestinalis	75.4375453957
UniRef90_A0A173RWX3	255.9712640330
UniRef90_A0A173RWX3|g__Roseburia.s__Roseburia_intestinalis	255.9712640330
UniRef90_A0A173RX52	181.3511445973
UniRef90_A0A173RX52|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	181.3511445973
UniRef90_A0A173RX52|unclassified	0
UniRef90_A0A173RXM0	165.6792433611
UniRef90_A0A173RXM0|g__Roseburia.s__Roseburia_intestinalis	165.6792433611
UniRef90_A0A173RXV6	164.6242059883
UniRef90_A0A173RXV6|g__Roseburia.s__Roseburia_intestinalis	164.6242059883
UniRef90_A0A173RYE0	231.9405225101
UniRef90_A0A173RYE0|g__Roseburia.s__Roseburia_intestinalis	231.9405225101
UniRef90_A0A173RYT2	864.2795547574
UniRef90_A0A173RYT2|g__Roseburia.s__Roseburia_intestinalis	864.2795547574
UniRef90_A0A173RZ39	46.8399538513
UniRef90_A0A173RZ39|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	46.8399538513
UniRef90_A0A173RZS4	397.6558390172
UniRef90_A0A173RZS4|g__Roseburia.s__Roseburia_intestinalis	249.9648272851
UniRef90_A0A173RZS4|unclassified	147.6910117321
UniRef90_A0A173S0S0	151.9750857126
UniRef90_A0A173S0S0|g__Roseburia.s__Roseburia_intestinalis	151.9750857126
UniRef90_A0A173S1M0	99.5718644093
UniRef90_A0A173S1M0|g__Roseburia.s__Roseburia_intestinalis	99.5718644093
UniRef90_A0A173S2J3	229.5779690991
UniRef90_A0A173S2J3|g__Roseburia.s__Roseburia_intestinalis	229.5779690991
UniRef90_A0A173S3W7	188.6876618553
UniRef90_A0A173S3W7|g__Roseburia.s__Roseburia_intestinalis	188.6876618553
UniRef90_A0A173S490	35.6514110665
UniRef90_A0A173S490|unclassified	35.6514110665
UniRef90_A0A173S4P4	158.5040436544
UniRef90_A0A173S4P4|g__Roseburia.s__Roseburia_intestinalis	158.5040436544
UniRef90_A0A173S4U7	142.0082340714
UniRef90_A0A173S4U7|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	142.0082340714
UniRef90_A0A173S5P0	184.1895083763
UniRef90_A0A173S5P0|g__Roseburia.s__Roseburia_intestinalis	184.1895083763
UniRef90_A0A173S6F5	155.0522537247
UniRef90_A0A173S6F5|g__Roseburia.s__Roseburia_intestinalis	155.0522537247
UniRef90_A0A173S7F6	196.9887270105
UniRef90_A0A173S7F6|g__Roseburia.s__Roseburia_intestinalis	196.9887270105
UniRef90_A0A173S7H8	163.2481270526
UniRef90_A0A173S7H8|g__Roseburia.s__Roseburia_intestinalis	163.2481270526
UniRef90_A0A173S7Z8	135.4591003060
UniRef90_A0A173S7Z8|g__Roseburia.s__Roseburia_intestinalis	135.4591003060
UniRef90_A0A173S8R7	197.0838116355
UniRef90_A0A173S8R7|g__Roseburia.s__Roseburia_intestinalis	197.0838116355
UniRef90_A0A173S8X3	152.6261322065
UniRef90_A0A173S8X3|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	50.4779506911
UniRef90_A0A173S8X3|unclassified	102.1481815154
UniRef90_A0A173S916	109.0846914960
UniRef90_A0A173S916|g__Roseburia.s__Roseburia_intestinalis	109.0846914960
UniRef90_A0A173S921	131.3969083596
UniRef90_A0A173S921|g__Roseburia.s__Roseburia_intestinalis	112.5351351742
UniRef90_A0A173S921|unclassified	18.8617731854
UniRef90_A0A173S944	203.8309302160
UniRef90_A0A173S944|g__Roseburia.s__Roseburia_intestinalis	203.8309302160
UniRef90_A0A173S962	179.8633753077
UniRef90_A0A173S962|g__Roseburia.s__Roseburia_intestinalis	179.8633753077
UniRef90_A0A173S9D4	89.0649361424
UniRef90_A0A173S9D4|g__Roseburia.s__Roseburia_intestinalis	89.0649361424
UniRef90_A0A173S9I2	143.8307527976
UniRef90_A0A173S9I2|g__Roseburia.s__Roseburia_intestinalis	143.8307527976
UniRef90_A0A173S9P2	170.5891569556
UniRef90_A0A173S9P2|g__Roseburia.s__Roseburia_intestinalis	170.5891569556
UniRef90_A0A173S9S9	199.3080795840
UniRef90_A0A173S9S9|g__Roseburia.s__Roseburia_intestinalis	199.3080795840
UniRef90_A0A173S9T4	182.6580071624
UniRef90_A0A173S9T4|g__Roseburia.s__Roseburia_intestinalis	182.6580071624
UniRef90_A0A173S9W5	141.3217949993
UniRef90_A0A173S9W5|g__Roseburia.s__Roseburia_intestinalis	141.3217949993
UniRef90_A0A173SA41	128.4309801144
UniRef90_A0A173SA41|g__Roseburia.s__Roseburia_intestinalis	128.4309801144
UniRef90_A0A173SA44	229.4921158860
UniRef90_A0A173SA44|g__Roseburia.s__Roseburia_intestinalis	200.7998996459
UniRef90_A0A173SA44|unclassified	28.6922162401
UniRef90_A0A173SAN8	161.0810551339
UniRef90_A0A173SAN8|g__Roseburia.s__Roseburia_intestinalis	161.0810551339
UniRef90_A0A173SAV5	194.7083708262
UniRef90_A0A173SAV5|g__Roseburia.s__Roseburia_intestinalis	194.7083708262
UniRef90_A0A173SAZ7	0
UniRef90_A0A173SAZ7|g__Roseburia.s__Roseburia_intestinalis	0
UniRef90_A0A173SBB1	189.3603602972
UniRef90_A0A173SBB1|g__Roseburia.s__Roseburia_intestinalis	189.3603602972
UniRef90_A0A173SC35	142.3116686160
UniRef90_A0A173SC35|g__Roseburia.s__Roseburia_intestinalis	142.3116686160
UniRef90_A0A173SD85	184.8006324717
UniRef90_A0A173SD85|g__Roseburia.s__Roseburia_intestinalis	184.8006324717
UniRef90_A0A173SDN9	99.5913216301
UniRef90_A0A173SDN9|g__Roseburia.s__Roseburia_intestinalis	99.5913216301
UniRef90_A0A173SDV6	252.7066400698
UniRef90_A0A173SDV6|g__Roseburia.s__Roseburia_intestinalis	252.7066400698
UniRef90_A0A173SEN5	225.3522266582
UniRef90_A0A173SEN5|g__Roseburia.s__Roseburia_intestinalis	225.3522266582
UniRef90_A0A173SEW8	121.8439508929
UniRef90_A0A173SEW8|g__Roseburia.s__Roseburia_intestinalis	121.8439508929
UniRef90_A0A173SFE4	126.8755611599
UniRef90_A0A173SFE4|g__Roseburia.s__Roseburia_intestinalis	126.8755611599
UniRef90_A0A173SFK9	182.0800055550
UniRef90_A0A173SFK9|g__Roseburia.s__Roseburia_intestinalis	182.0800055550
UniRef90_A0A173SFP8	144.7783739484
UniRef90_A0A173SFP8|g__Roseburia.s__Roseburia_intestinalis	144.7783739484
UniRef90_A0A173SFX8	0
UniRef90_A0A173SFX8|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0
UniRef90_A0A173SGN0	159.6576422856
UniRef90_A0A173SGN0|g__Roseburia.s__Roseburia_intestinalis	159.6576422856
UniRef90_A0A173SGN6	196.5708334446
UniRef90_A0A173SGN6|g__Roseburia.s__Roseburia_intestinalis	196.5708334446
UniRef90_A0A173SHI5	163.5837137424
UniRef90_A0A173SHI5|g__Roseburia.s__Roseburia_intestinalis	163.5837137424
UniRef90_A0A173SHQ8	150.0190600783
UniRef90_A0A173SHQ8|g__Roseburia.s__Roseburia_intestinalis	150.0190600783
UniRef90_A0A173SI85	3554.8913504796
UniRef90_A0A173SI85|g__Roseburia.s__Roseburia_intestinalis	3554.8913504796
UniRef90_A0A173SIW9	109.4163002965
UniRef90_A0A173SIW9|g__Roseburia.s__Roseburia_intestinalis	109.4163002965
UniRef90_A0A173SJE3	173.0355226391
UniRef90_A0A173SJE3|g__Roseburia.s__Roseburia_intestinalis	173.0355226391
UniRef90_A0A173SKY5	63.5394131481
UniRef90_A0A173SKY5|unclassified	63.5394131481
UniRef90_A0A173SLE9	110.9501862560
UniRef90_A0A173SLE9|g__Roseburia.s__Roseburia_intestinalis	110.9501862560
UniRef90_A0A173SLK3	199.2659507640
UniRef90_A0A173SLK3|g__Roseburia.s__Roseburia_intestinalis	199.2659507640
UniRef90_A0A173SMI5	174.5121110509
UniRef90_A0A173SMI5|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	174.5121110509
UniRef90_A0A173SNY6	167.4901111294
UniRef90_A0A173SNY6|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	167.4901111294
UniRef90_A0A173SNZ7	121.2777508537
UniRef90_A0A173SNZ7|g__Roseburia.s__Roseburia_intestinalis	121.2777508537
UniRef90_A0A173SPF0	129.6550677226
UniRef90_A0A173SPF0|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	125.2497813790
UniRef90_A0A173SPF0|unclassified	4.4052863436
UniRef90_A0A173SPT4	174.0012380655
UniRef90_A0A173SPT4|g__Roseburia.s__Roseburia_intestinalis	174.0012380655
UniRef90_A0A173SQ05	164.2984040255
UniRef90_A0A173SQ05|g__Roseburia.s__Roseburia_intestinalis	164.2984040255
UniRef90_A0A173SQ45	141.6651799731
UniRef90_A0A173SQ45|g__Roseburia.s__Roseburia_intestinalis	141.6651799731
UniRef90_A0A173SQD7	182.6761287836
UniRef90_A0A173SQD7|g__Roseburia.s__Roseburia_intestinalis	182.6761287836
UniRef90_A0A173SQH9	132.1475555117
UniRef90_A0A173SQH9|g__Roseburia.s__Roseburia_intestinalis	132.1475555117
UniRef90_A0A173SRS8	187.5156186095
UniRef90_A0A173SRS8|g__Roseburia.s__Roseburia_intestinalis	187.5156186095
UniRef90_A0A173SSU2	233.8549506154
UniRef90_A0A173SSU2|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	233.8549506154
UniRef90_A0A173SSX5	81.2630775571
UniRef90_A0A173SSX5|g__Roseburia.s__Roseburia_intestinalis	81.2630775571
UniRef90_A0A173SSY1	162.9055787163
UniRef90_A0A173SSY1|g__Roseburia.s__Roseburia_intestinalis	162.9055787163
UniRef90_A0A173STR0	27.2927005117
UniRef90_A0A173STR0|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	27.2927005117
UniRef90_A0A173SUT5	186.1015875944
UniRef90_A0A173SUT5|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	186.1015875944
UniRef90_A0A173SUU7	121.5252289089
UniRef90_A0A173SUU7|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	121.5252289089
UniRef90_A0A173SUU7|unclassified	0
UniRef90_A0A173SUU8	144.0957384235
UniRef90_A0A173SUU8|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	144.0957384235
UniRef90_A0A173SV90	5.6179775281
UniRef90_A0A173SV90|unclassified	5.6179775281
UniRef90_A0A173SVQ6	66.2313071663
